#x, y, z, milliseconds, timeInMilliseconds
-0.0154664, -0.0130079, 0.0241758, 45, 45
-0.0634091, 0.0567071, 0.0156137, 50, 50
-0.0153553, 0.04949, 0.0479245, 46, 45
-0.0155165, 0.0187665, 0.0243925, 49, 50
0.0388157, -0.0601998, -0.0701526, 46, 48
-0.0233058, 0.018455, -0.0235512, 49, 46
-0.0388843, 0.0261171, 0.0156324, 47, 47
0.0071359, 0.0256503, -0.0379486, 49, 50
0.000335013, 0.00280252, 0.0158386, 47, 46
-0.008401, 0.025928, 0.00118674, 48, 47
-0.0156968, 0.0333386, 0.00853353, 49, 49
-0.086401, -0.00550035, 0.0309322, 56, 57
-0.0550552, 0.0185788, -0.015254, 39, 39
0.00784761, -0.00566848, 0.0318073, 45, 45
-0.0153386, 0.0336172, 0.0478157, 49, 49
0.0301998, -0.0369453, -0.0700746, 50, 53
0.0158081, 0.0416357, -0.0230302, 45, 42
-0.00819316, -0.0204077, 0.0156008, 47, 47
-0.0154109, -0.00562301, 0.0315912, 47, 48
-0.0229027, 0.0799589, 0.0321057, 49, 48
0.00749298, -0.0132659, -0.00752528, 46, 46
-0.00833093, 0.0186626, 0.00850163, 50, 49
0.0463581, -0.00620064, -0.0378015, 46, 46
-0.0161755, 0.00974692, -0.046866, 48, 48
-0.0866139, 0.0335034, 0.0152402, 47, 47
0.00786713, 0.026182, 0.0406165, 48, 48
-0.062713, 0.00333731, 0.079082, 47, 47
-8.96184e-05, -0.0366982, -0.0384407, 49, 49
0.0623039, -0.0686405, -0.0466709, 48, 48
0.00785952, -0.0130017, 0.0317573, 47, 46
0.0465142, -0.0134463, -0.02312, 48, 49
0.030408, -0.0600966, -0.0542729, 47, 48
-0.0311986, 0.0103991, 0.0475104, 47, 47
-0.0475639, 0.0566259, 0.00839605, 47, 47
-0.0389935, -0.0205399, -0.00800632, 48, 49
-0.0314292, 0.0187959, 0.0242447, 47, 47
0.0391315, 0.00979016, -0.02303, 50, 50
-0.0631321, 0.033633, 0.0400076, 46, 45
-0.0317283, 0.0185835, -0.00767242, 47, 47
0.0076474, 0.0186881, 0.0160147, 48, 48
0.0464847, -0.0758889, -0.0382756, 58, 59
0.0308053, 0.00263593, 0.00139214, 37, 36
0.047094, -0.00567694, 0.0407639, 47, 47
-0.00879923, -0.0832845, -0.0621609, 48, 48
-0.0158128, 0.0185492, -0.00752447, 48, 47
0.10197, -0.0597773, 0.00899202, 48, 49
-0.0314495, 0.0261435, 0.0242943, 48, 48
-0.0227187, 0.0188992, 0.0402825, 46, 46
0.0235132, 0.0100401, 0.00873914, 49, 49
-0.0630259, 0.0104612, 0.0472148, 47, 48
0.0073357, -0.00604613, -0.0234336, 47, 46
0.0160221, 0.00994269, -0.0072875, 48, 48
-0.086237, 0.0729464, 0.0633821, 48, 48
-0.0228269, -0.00565393, 0.0241574, 48, 48
0.00724762, 0.0416378, -0.0231093, 46, 46
0.0157678, -0.006163, -0.038085, 49, 50
0.015847, 0.0257244, -0.0231378, 46, 46
-0.0317863, 0.00998407, -0.0150964, 49, 49
0.0236306, -0.0131509, 0.0159469, 47, 47
0.0234179, 0.0258803, 0.00148193, 48, 48
0.0232132, 0.00982917, -0.0231781, 48, 49
0.0305367, -0.0207859, -0.0306838, 48, 50
0.0162073, -0.00585658, 0.00856335, 50, 47
0.0392072, -0.0366538, -0.0233466, 45, 46
0.0312004, 0.018863, 0.0481477, 50, 49
-0.0228983, -0.00572675, 0.0155648, 53, 55
-0.0228522, -0.0362756, 0.0153563, 42, 39
-0.0548128, 0.0420177, 0.0155935, 46, 47
0.0395582, -0.0290501, 0.0159858, 48, 48
0.0392666, -0.020716, -0.0146449, 47, 48
-0.0157283, 0.049237, 0.00864151, 48, 47
-0.00910907, 0.00951238, -0.0774868, 47, 47
0.00754402, 0.0026862, 0.0011759, 48, 48
-0.0157691, -0.052383, -0.0153734, 49, 49
-0.0544033, 0.0655608, 0.0636275, 45, 46
-0.0477397, 0.0332403, -0.0150861, 50, 50
0.00775592, 0.00285295, 0.0244996, 46, 47
-0.0226568, 0.0654417, 0.05533, 49, 47
-0.00813264, 0.0334781, 0.0319259, 48, 51
-0.0319325, -0.0292967, -0.0386866, 47, 43
0.0550977, -0.0208008, -0.0230903, 47, 48
0.00764012, 0.0260133, 0.016065, 47, 47
0.00709863, 0.00236187, -0.0466997, 49, 49
0.0226579, -0.00648586, -0.0858929, 46, 46
-0.0228725, -0.0289281, 0.0154058, 49, 50
1.58558e-05, 0.064978, -0.00706059, 46, 45
-0.00812226, 0.0726569, 0.0407852, 49, 50
0.0712624, -0.0365487, 0.00150065, 47, 44
-2.37804e-05, 0.0490343, -0.0145342, 49, 50
-0.0636609, 0.0418158, -0.0151752, 47, 48
-0.0548902, 0.010127, 0.000646401, 51, 50
0.00765018, 0.0186833, 0.0160149, 45, 44
0.0390213, -0.0527094, -0.0467786, 47, 47
0.00783296, 0.0493975, 0.040775, 48, 49
0.0236436, 0.0187107, 0.0247558, 47, 46
-0.0157488, 0.104285, 0.0163819, 49, 49
-0.00863062, -0.0525736, -0.0386285, 47, 47
0.0157712, 0.0256871, -0.0305037, 49, 50
-0.0230593, 0.00274612, 0.000891594, 46, 45
-7.74227e-05, 0.0722836, -0.0143768, 48, 49
0.0309421, -0.0364326, 0.00849127, 48, 47
-0.0316669, 0.0259863, 0.000970235, 48, 50
-0.023165, -0.0205925, -0.0152249, 48, 46
-0.00796903, 0.0189348, 0.047784, 46, 46
-0.00824665, 0.0101539, 0.0158089, 48, 53
-0.0549877, -0.0682666, -0.0244382, 47, 42
0.000306271, 0.0186961, 0.0159467, 48, 48
0.030384, -0.013574, -0.0465919, 49, 49
0.0553403, 0.0418345, 0.0166159, 46, 47
-0.0229686, 0.0333952, 0.015831, 49, 48
0.000226996, -0.0131914, 0.000999471, 48, 48
-0.0471123, 0.049599, 0.0549944, 48, 47
-0.00818573, -0.0204204, 0.0156012, 47, 47
0.0159341, -0.0292704, -0.0235128, 48, 48
0.000969212, -0.0199913, 0.0795145, 47, 47
-0.0227632, 0.00293592, 0.0315817, 48, 51
0.00741997, -0.0133081, -0.014891, 46, 43
-0.0229964, -0.0363632, 0.00062494, 48, 48
-0.0390416, 0.00269954, -0.00784863, 49, 49
0.0162035, -0.0131627, 0.00851245, 53, 54
-0.0629557, 0.0105081, 0.0545803, 42, 41
-0.0314402, 0.0261275, 0.0242948, 47, 47
-0.00780032, 0.0104766, 0.0636846, 48, 47
0.00784761, -0.00566848, 0.0318073, 48, 48
-0.0227604, -0.0056006, 0.0315228, 47, 47
-0.0314161, 0.0494108, 0.0318182, 48, 48
-0.0387647, 0.0187944, 0.024177, 47, 48
0.000141054, 0.0332702, 0.00131546, 49, 48
-0.00805287, 0.0335366, 0.0405189, 47, 47
-0.0389453, 0.0260541, 0.00826736, 48, 48
-0.0228429, 0.0420739, 0.0318474, 47, 48
0.00794023, -0.0129447, 0.0403504, 48, 48
0.0782215, -0.0294815, -0.0376642, 49, 49
0.0159387, 0.0184498, -0.0145947, 46, 46
0.000354628, -0.00576268, 0.0157806, 50, 50
0.00741455, -0.00598604, -0.0148406, 46, 46
0.0231847, -0.00613367, -0.030651, 49, 49
0.0552172, -0.0439674, -0.0146554, 46, 46
0.0159387, -0.0292784, -0.0235126, 49, 50
0.0155666, -0.0295331, -0.0627956, 46, 46
-0.102408, 0.0422227, 0.0311084, 48, 47
-0.0474707, 0.0420081, 0.0156616, 49, 48
0.00784933, -0.0129842, 0.0317568, 48, 48
0.000662762, 0.0262903, 0.0552794, 46, 46
-0.0627474, 0.0192405, 0.0791899, 51, 52
-0.0222346, 0.033922, 0.0943962, 46, 45
-0.00899818, -0.0136674, -0.0702794, 47, 47
-0.00011182, 0.00982133, -0.0307595, 49, 49
-0.0156786, 0.0186818, 0.00843323, 46, 45
0.101526, -0.0209069, -0.0300248, 49, 49
-0.0314461, -0.0203717, 0.0153851, 49, 49
0.0395814, 0.00279406, 0.0247952, 46, 46
0.0158534, 0.0184009, -0.0231881, 48, 48
0.0161278, -0.00588762, 0.00119724, 48, 48
0.0388013, 0.032816, -0.0535616, 49, 49
0.0235261, -0.0364636, 0.00105741, 47, 47
0.0073355, -0.0439957, -0.031057, 48, 48
0.0468917, -0.0205136, 0.0161125, 46, 46
-0.0391737, 0.0332285, -0.0150066, 50, 50
-0.0231076, -0.0132108, -0.00780943, 48, 47
0.0305007, -0.0367359, -0.0381572, 48, 48
0.0162922, -0.0596289, 0.00819662, 46, 46
0.0460136, -0.0138156, -0.0771334, 50, 50
0.0389686, 0.0182663, -0.0377034, 47, 48
-0.0314119, -0.0435874, 0.0152266, 47, 46
0.00763099, 0.0333416, 0.0161151, 48, 48
-0.0313938, -0.00564052, 0.0240779, 48, 47
-0.0226216, 0.00305572, 0.0475398, 48, 48
-0.0703317, 0.0729298, 0.0635295, 49, 49
-0.0155061, 0.0102173, 0.024334, 47, 47
-0.0392147, 0.0099464, -0.0237579, 47, 47
0.046703, -0.0365644, -0.00731967, 49, 50
-0.000124855, -0.0207936, -0.038333, 47, 46
-0.0392785, 0.0490572, -0.0234913, 52, 53
-0.015337, -0.0520639, 0.0312746, 44, 43
0.0307312, -0.00596387, -0.00725971, 50, 50
-0.0156479, -0.036384, 0.000693394, 45, 45
-0.0470985, 0.0337311, 0.0548855, 49, 49
-0.0231994, -0.0438857, -0.0239758, 47, 47
0.000227924, -0.013193, 0.000999525, 47, 47
0.00729592, -0.0293024, -0.030958, 49, 49
-0.00854751, -0.0292244, -0.0237402, 47, 48
0.000340712, -0.0057388, 0.0157798, 48, 48
-0.0233085, 0.0184598, -0.0235514, 47, 46
0.00809114, 0.0569653, 0.0715136, 51, 51
-0.0154775, 0.0334926, 0.0318577, 45, 44
-0.00833074, 0.0566123, 0.016125, 50, 50
-0.00839745, 0.0186092, 0.00113626, 45, 46
-0.00819933, 0.0261124, 0.0245099, 50, 48
0.046445, -0.0526637, -0.0381174, 46, 46
-0.0159727, 0.0649702, -0.0145743, 48, 47
-0.00849277, -0.0132786, -0.0150388, 48, 48
0.00726269, -0.00608832, -0.0307994, 48, 48
0.0310394, 0.0260892, 0.0322391, 48, 48
-0.0319078, -0.0439646, -0.0387866, 48, 47
-0.0309998, 0.0191199, 0.0708925, 49, 50
0.0156926, -0.00622945, -0.0466777, 45, 45
-0.00847073, 0.0185396, -0.0074564, 50, 50
-0.0232631, -0.0524757, -0.0314002, 47, 49
0.0308672, 0.00269723, 0.00875723, 47, 46
0.0160284, 0.00261908, -0.00733782, 47, 47
0.0468734, -0.00585681, 0.0162128, 48, 47
-0.0158673, 0.00263101, -0.014999, 57, 60
-0.0543786, 0.0423613, 0.0634686, 38, 35
-0.0547321, -0.00565355, 0.0152688, 49, 50
-0.0231823, -0.00593727, -0.0151246, 46, 46
-0.0631287, 0.0263142, 0.0399571, 49, 50
-0.0316617, -0.0205321, -0.00793886, 46, 46
0.00769668, -0.00577235, 0.0158486, 49, 49
-0.0227957, 0.0188359, 0.0316896, 46, 46
-0.00846023, 0.0491869, 0.00134379, 49, 49
0.00798557, -0.00554233, 0.0477653, 47, 47
0.0156786, -0.0135181, -0.0467294, 49, 48
0.00054158, -0.0288776, 0.0315808, 50, 52
-0.0393831, -0.0134519, -0.0472396, 44, 42
-0.0156711, 0.018669, 0.00843366, 49, 49
0.0162505, 0.0027683, 0.0159865, 47, 47
-0.0548099, 0.00284399, 0.00796188, 48, 48
-0.0234335, -0.0367018, -0.0472502, 47, 47
-0.0314126, 0.0420921, 0.0317677, 48, 49
0.000129745, -0.00590713, -0.00754392, 47, 47
-0.00829932, -0.0364047, 0.000761847, 49, 49
0.0161702, 0.0100513, 0.00867101, 47, 47
-0.0156526, 0.00279297, 0.00832493, 47, 48
-0.0707679, 0.0261082, 0.00797196, 48, 48
0.0629956, -0.00568728, 0.0409111, 47, 47
0.0469659, -0.0204456, 0.0247052, 48, 48
0.0226718, -0.0529912, -0.0935746, 56, 57
-0.0164189, 0.0254786, -0.0700818, 40, 39
0.046665, -0.0206549, -0.00721208, 47, 47
0.0229505, -0.00626221, -0.0539761, 48, 48
0.0628816, 0.0651979, 0.0413944, 48, 48
-0.02345, 0.0183675, -0.0382826, 47, 47
-0.00856039, 0.0650075, -0.00714063, 48, 48
0.0238926, 0.00296954, 0.0479718, 47, 47
-3.32352e-05, 0.00985392, -0.0233934, 47, 47
-0.0387278, 0.0262113, 0.0315914, 48, 48
3.07672e-05, 0.00993954, -0.0148014, 47, 47
0.0307878, 0.00997867, 0.0014418, 47, 47
-0.0318995, 0.0258272, -0.0235816, 48, 48
-0.0157108, 0.0027253, 0.000960048, 48, 49
0.0468577, -0.00582975, 0.0162119, 47, 47
0.0308477, 0.0185749, 0.0088659, 49, 48
-0.0474538, -0.00572131, 0.00797164, 48, 48
0.0237611, -0.013012, 0.0319045, 47, 47
0.0157185, 0.0182974, -0.0379189, 49, 49
-0.0316152, 0.0725466, 0.0160172, 46, 47
0.0307765, 0.0185295, 0.00150028, 50, 51
0.0156637, 0.00235166, -0.0466203, 45, 45
0.0157157, -0.029426, -0.046837, 50, 50
-0.102145, 0.0656556, 0.063184, 45, 45
-0.0386712, -0.00557435, 0.0313751, 49, 49
0.0313032, 0.0422065, 0.0642642, 47, 49
-0.0782831, 0.0418964, -0.00794627, 47, 45
-0.0225948, 0.0263342, 0.0550634, 48, 48
0.0545888, -0.0211558, -0.0771042, 48, 48
-0.0227798, 0.0102771, 0.0316314, 55, 56
0.023355, -0.02922, -0.0148518, 40, 38
0.0234567, 0.0418257, 0.00895548, 50, 50
0.0233855, 0.0417803, 0.00158985, 46, 45
0.000405663, 0.0101894, 0.0244817, 49, 49
-0.0394432, 0.0256525, -0.0469727, 46, 46
-0.00821605, -0.00574291, 0.0157009, 48, 48
-0.0156156, 0.026054, 0.0158491, 47, 48
0.000520436, 0.0261996, 0.0405482, 48, 48
-0.0548174, 0.0420257, 0.0155933, 47, 47
0.000307373, -0.0596433, 0.000683152, 47, 47
-0.0231879, 0.0332412, -0.00749311, 50, 50
-0.0225088, -0.0201273, 0.0547473, 45, 44
-0.0159467, 0.0490814, -0.0146826, 50, 50
-0.0544537, 0.0422948, 0.0548757, 46, 46
-0.0542246, 0.08041, 0.0870508, 49, 49
0.00740899, -0.00597649, -0.014841, 47, 47
0.0395953, 0.0334074, 0.0323687, 49, 49
-0.0388769, 0.0261043, 0.0156328, 47, 47
0.0162091, -0.0523412, 0.000880979, 47, 47
0.00720242, 0.0257037, -0.0305833, 49, 49
-0.0471494, 0.0263381, 0.0474703, 47, 47
-0.0940627, 0.0420602, 0.00786361, 49, 49
0.0162306, 0.0566247, 0.0249454, 46, 46
-0.00862522, 0.0257545, -0.0233646, 48, 49
-0.00821512, -0.0057445, 0.0157009, 57, 58
0.0161573, 0.0100737, 0.00867027, 39, 38
-0.0158431, 0.0332267, -0.00742487, 46, 46
-0.0473112, -0.00560313, 0.0239298, 49, 49
0.0162553, -0.00577142, 0.0159277, 49, 49
0.0463801, 0.0256175, -0.030219, 47, 46
-0.0314754, 0.0420323, 0.0244026, 47, 47
0.0231965, -0.0599483, -0.0383836, 47, 47
-0.0228474, 0.00291287, 0.0242153, 49, 49
-0.0546746, 0.0102874, 0.0239703, 47, 47
0.0623548, -0.0135195, -0.030338, 49, 49
-0.0160623, -0.00609616, -0.0383808, 47, 47
0.0167291, 0.0190475, 0.0713354, 48, 48
0.00796425, 0.0103385, 0.0478738, 50, 50
8.69539e-05, 0.0185421, -0.00737746, 46, 46
0.00746155, -0.0365365, -0.0150491, 47, 47
0.023752, -0.0056836, 0.0319546, 47, 48
-0.0634758, 0.018704, 0.000624952, 48, 48
0.0310375, 0.0260924, 0.032239, 47, 47
0.039165, 0.033085, -0.0142791, 48, 48
0.000351094, 0.0334402, 0.0246391, 48, 47
-0.00836116, -0.00582886, 0.000969427, 48, 48
0.0162341, -0.0290595, 0.00840442, 48, 48
0.0159565, 0.00988776, -0.0146528, 49, 49
0.00739494, 0.00257915, -0.0147827, 47, 47
-0.039085, 0.0259311, -0.00769066, 51, 51
0.000373809, -0.0204211, 0.0156803, 45, 44
-0.0389166, 0.0493295, 0.015791, 49, 50
-0.0387748, 0.0567616, 0.0317998, 45, 45
0.0235206, -0.0364541, 0.00105709, 57, 57
9.35346e-05, -0.020638, -0.0150089, 39, 39
-0.000261831, 0.00971588, -0.0467182, 47, 48
-0.0319317, 0.00987064, -0.0310548, 47, 48
-0.0543565, -0.0127177, 0.0545013, 48, 47
-0.0231647, 0.0650853, 0.00131627, 47, 47
-0.0703857, 0.0190329, 0.0472048, 48, 49
0.0392256, -0.0439981, -0.0233962, 49, 50
-0.0472666, 0.0568415, 0.0403131, 45, 45
-0.000506093, -0.0137198, -0.0775658, 50, 50
-0.0544033, 0.0655608, 0.0636275, 46, 46
-0.0861966, 0.0424073, 0.0631734, 49, 50
-0.0552855, 0.0257564, -0.0385281, 47, 47
0.078573, -0.0683883, -0.00724116, 48, 46
-0.00837521, 0.0027268, 0.00102774, 47, 47
-0.0547311, 0.042073, 0.0241867, 48, 48
-0.0227371, 0.0262435, 0.0403321, 49, 50
0.0232826, 0.0184369, -0.0145265, 46, 46
0.000293434, 0.0260309, 0.0159966, 50, 50
0.0307246, 0.00257903, -0.00720096, 46, 45
0.061927, -0.0603554, -0.085895, 49, 50
0.0237474, -0.00567564, 0.0319544, 46, 45
-0.0391979, 0.00991768, -0.0237569, 49, 49
0.0162025, -0.0131611, 0.0085124, 46, 48
-0.0153841, 0.0189023, 0.0403502, 49, 48
-0.00860281, 0.0490686, -0.0146144, 53, 55
-0.00821064, -0.013065, 0.0156505, 41, 38
0.0390817, -0.00613605, -0.0305042, 48, 48
0.0465585, -0.083161, -0.0309605, 48, 48
0.0551572, -0.0133948, -0.0144477, 49, 49
0.0305367, -0.0207859, -0.0306838, 48, 48
-0.0227781, 0.00296142, 0.0315809, 47, 47
0.0311106, -0.0130344, 0.031973, 47, 47
0.0853384, 0.018065, -0.0532296, 48, 48
0.0306341, 0.0098796, -0.014517, 48, 48
0.0467558, 0.0185534, 0.00901342, 47, 47
0.0466393, -0.00598535, -0.00711221, 47, 48
-0.00814286, 0.0334957, 0.0319253, 49, 48
-0.0473648, 0.0334901, 0.024197, 48, 48
-0.0385343, 0.00308516, 0.047392, 47, 47
0.0553154, 0.0185528, 0.00909248, 48, 48
0.00763752, -0.0523198, 0.000801216, 47, 47
-0.0158597, -0.00591351, -0.0150577, 49, 49
0.00736712, 0.0184712, -0.0146745, 48, 48
-0.0152202, 0.0887901, 0.0715141, 47, 48
0.0855834, -0.0833476, -0.046555, 46, 45
0.000401865, 0.0493647, 0.0321133, 49, 49
0.00688116, 0.00220468, -0.0700238, 47, 47
-0.00847621, -0.0206198, -0.0150885, 48, 48
-0.00885087, -0.0527261, -0.0619527, 49, 49
-0.00809942, 0.0102641, 0.0317674, 52, 55
0.0301305, -0.0369939, -0.0774401, 43, 40
0.0233604, 0.00993941, -0.00721965, 48, 48
0.0470216, -0.0522296, 0.0244888, 47, 47
-0.0222588, 0.00332632, 0.0868222, 47, 48
0.000542684, 0.0103172, 0.0404397, 51, 49
0.05541, -0.0683112, 0.00113675, 46, 46
-0.00816408, 0.0102076, 0.0244021, 48, 48
0.101919, 0.00263588, 0.0167814, 47, 47
-0.0630446, 0.0190248, 0.0472728, 50, 50
0.0396376, -0.0755005, 0.0156694, 45, 45
0.000148325, 0.025945, 0.0012652, 50, 50
-0.00825851, 0.0652152, 0.0247767, 46, 46
0.000397179, 0.0187355, 0.0245404, 49, 48
-0.0313692, 0.0188605, 0.0316098, 46, 46
0.055072, -0.00613127, -0.0229904, 48, 48
0.0396183, -0.0204264, 0.0246368, 47, 47
0.00816581, 0.0190545, 0.071256, 48, 48
-0.0309293, 0.0656756, 0.0871674, 50, 50
0.0387158, -0.0443516, -0.0774101, 45, 45
0.0159387, -0.0292784, -0.0235126, 50, 50
0.0231946, -0.0207762, -0.0307519, 46, 46
0.0394472, 0.0332987, 0.0164102, 49, 49
0.00795397, 0.0495251, 0.0555051, 46, 48
-0.0547839, -0.0130448, 0.00785358, 48, 47
-0.00823009, 0.00281273, 0.0157592, 47, 47
-0.00804762, -0.0129818, 0.0316098, 48, 48
0.0464357, -0.00616641, -0.0304354, 48, 49
-0.0164902, -0.0137632, -0.0863061, 47, 47
0.00721998, -0.020808, -0.0382647, 50, 50
-0.0314727, -0.00570061, 0.0154849, 46, 45
0.0859032, -0.0206491, 0.00174407, 49, 49
0.00700078, 0.0561566, -0.0463337, 46, 46
-0.031159, 0.0263428, 0.054984, 48, 49
0.0159646, 0.0417299, -0.00707122, 46, 46
0.0231954, -0.0991429, -0.0472423, 49, 49
0.046629, 0.00256393, -0.00705367, 47, 48
-0.0226966, -0.0361796, 0.0313152, 47, 46
0.00775744, -0.0436592, 0.0155903, 49, 49
0.0231954, 0.0183912, -0.02312, 46, 46
-0.0228935, 0.0334617, 0.0244238, 49, 49
0.00737172, -0.0292649, -0.023592, 46, 47
0.00752265, -0.0291611, -0.00763337, 49, 49
0.0157925, -0.0208309, -0.0381849, 46, 46
0.00705806, -0.0135803, -0.0541734, 49, 49
-0.0230167, 0.0566348, 0.0159887, 47, 47
-0.0471622, -0.00549608, 0.0398884, 50, 49
-0.00823567, 0.0028223, 0.0157588, 47, 46
0.016086, -0.0683371, -0.0151859, 46, 47
-0.0863067, 0.065558, 0.054739, 49, 49
-0.0476584, -0.0132133, -0.0154023, 47, 46
0.0163738, 0.0102324, 0.0319943, 48, 47
-0.00829371, -0.00577713, 0.00833485, 48, 47
-0.00823752, 0.00282548, 0.0157587, 48, 48
-0.0153776, 0.0188911, 0.0403505, 51, 55
-0.00836347, -0.0438027, -0.00788097, 44, 40
0.0463892, 0.0182892, -0.0302692, 48, 48
0.00714777, -0.029411, -0.0469165, 47, 47
0.0551263, -0.044007, -0.0232491, 48, 49
0.0305211, -0.0134463, -0.0306341, 47, 46
0.0307563, 0.0258771, 0.00154978, 47, 48
0.0467607, -0.0291553, 0.00132277, 47, 47
0.0713838, 0.0492565, 0.0327719, 48, 48
0.000387901, 0.0187514, 0.0245398, 48, 48
0.0312339, -0.0055703, 0.0479808, 47, 47
-0.0156489, 0.0027866, 0.00832514, 49, 49
-0.0156561, 0.0101118, 0.0083754, 47, 47
-0.0702764, 0.0423651, 0.0633215, 48, 48
0.0713457, -0.0131994, 0.016389, 48, 49
-0.0157978, 0.009992, -0.00758273, 47, 46
0.0463541, -0.0527033, -0.0467111, 48, 48
-0.0314042, 0.00290874, 0.0241364, 48, 49
0.0161592, -0.0290985, 0.00103857, 46, 47
0.022794, -0.0369937, -0.0775078, 47, 47
0.00708936, 0.00237781, -0.0467003, 49, 49
-0.00855486, -0.0683808, -0.0313725, 47, 46
0.000416644, 0.00285783, 0.0244317, 49, 49
0.0710855, -0.068492, -0.0232676, 47, 47
0.0237038, 0.0260876, 0.0321714, 48, 47
0.0160267, 0.00993471, -0.00728722, 48, 48
-0.054695, 0.0568039, 0.0316517, 49, 48
-0.00831883, 0.0492791, 0.016075, 49, 49
-0.00814693, -0.043644, 0.015443, 45, 44
0.0392573, 0.0257812, -0.00696295, 54, 57
-0.0155655, -0.0057205, 0.0156324, 41, 39
0.0628129, -0.0290892, 0.0162017, 49, 50
0.0235675, 0.0186458, 0.0161629, 46, 47
0.016435, 0.026167, 0.040696, 48, 47
-0.0155256, 0.0567322, 0.0320154, 49, 49
0.0158036, -0.0366944, -0.0382941, 47, 46
0.0549785, 0.00239334, -0.0302982, 47, 47
-0.0313319, 0.042149, 0.0403608, 47, 49
-0.0232453, 0.0258595, -0.0149086, 49, 47
-0.0232151, -0.0365462, -0.0239261, 47, 47
0.00802252, -0.0287628, 0.0476069, 49, 49
0.023737, 0.00287364, 0.0320129, 46, 46
0.0234112, -0.0597864, -0.0150597, 48, 49
0.039844, 0.0188854, 0.0555931, 47, 47
-0.0158123, 0.0565265, 0.00132581, 48, 48
-0.0706524, 0.00292039, 0.0151797, 47, 48
-0.0633074, 0.0421024, 0.0241067, 47, 47
0.0711942, -0.00596174, 0.00170785, 49, 49
-8.35676e-06, -0.0133458, -0.0235526, 48, 47
0.0310978, -0.00569963, 0.0320229, 48, 47
0.0462737, -0.00625118, -0.0463948, 46, 46
0.0162553, -0.00577142, 0.0159277, 49, 49
-0.0153423, 0.0336236, 0.0478155, 46, 46
0.00713742, -0.0208617, -0.0468579, 49, 50
-0.0547993, 0.0799726, 0.0244446, 48, 49
0.0392796, -0.0365827, -0.014754, 46, 45
-0.00809663, 0.0102593, 0.0317675, 49, 49
0.0307675, 0.0564952, 0.00912311, 47, 48
-0.0314894, -0.0363091, 0.00791125, 56, 58
0.023163, -0.083243, -0.0471344, 38, 36
0.0161563, -0.0205619, 0.00109753, 48, 49
-0.0317782, 0.00265726, -0.0151466, 47, 47
0.0622187, -0.0601302, -0.0539783, 49, 50
-0.0709014, 0.0186616, -0.00803639, 46, 46
0.000360971, -0.0130863, 0.0157303, 48, 48
-0.0551402, 0.0650388, -0.0149379, 48, 47
0.0305653, 0.00248951, -0.0231601, 48, 48
-0.0156922, -0.0131508, 0.000851309, 47, 48
0.023504, 0.010056, 0.00873861, 46, 46
0.0306554, 0.0331678, -0.00699383, 49, 49
0.0155659, 0.0561465, -0.0462544, 48, 48
-0.047524, -0.00576827, 0.000606061, 46, 47
0.0393343, 0.0185321, 0.00157923, 47, 47
-0.0315421, 0.0334198, 0.0157512, 48, 48
-0.0319659, -0.0133951, -0.0385788, 48, 47
0.0231857, 0.07223, -0.0141605, 48, 49
0.0389167, 0.00231574, -0.0464046, 47, 46
0.0164176, 0.0335098, 0.0407457, 48, 48
0.0308792, -0.0438049, 0.00107544, 47, 47
0.0162822, 0.0260664, 0.0247373, 50, 51
0.0309653, -0.0523167, 0.00838281, 46, 45
0.0228459, -0.0687714, -0.0777244, 47, 46
-0.0153832, -0.0594646, 0.0238597, 48, 49
-0.0384984, 0.0190353, 0.0548655, 54, 55
-0.0389989, 0.018666, 0.000852062, 42, 41
-0.0317163, 0.00271856, -0.00778156, 47, 47
-0.038637, 0.0189382, 0.0401344, 47, 47
-0.00807439, -0.00562312, 0.031659, 48, 47
0.0557943, 0.0336128, 0.064433, 50, 50
0.0161231, -0.0131922, 0.00114628, 45, 45
-0.022851, 0.0102317, 0.0242658, 47, 48
0.00741525, 0.0258689, -0.00725951, 49, 48
0.000234268, -0.0205166, 0.000949209, 48, 48
-0.0320345, -0.0134727, -0.0471711, 46, 47
0.00714684, -0.0294095, -0.0469166, 48, 48
-0.0230668, 0.00275888, 0.00089116, 47, 46
-0.0389952, -0.0682375, -0.0156974, 49, 49
0.0160972, 0.0100092, 0.00130528, 48, 48
0.0304841, 0.00977416, -0.0304757, 46, 46
-0.0228232, -0.0056603, 0.0241576, 50, 50
-0.0705689, 0.0336098, 0.0313456, 46, 47
-0.0235222, -0.0208726, -0.054507, 49, 49
0.0301305, -0.0369939, -0.0774401, 46, 45
0.000276044, -0.00579531, 0.0084145, 49, 50
-0.00829577, -0.0437237, 0.000711367, 47, 46
0.039312, -0.0133136, -0.00723011, 47, 47
0.0309914, 0.0101598, 0.0247651, 49, 51
-0.0708198, 0.0493543, 0.00812945, 46, 43
-0.0472632, 0.0103263, 0.0314039, 48, 48
0.00766325, -0.0363523, 0.00827403, 47, 47
-0.0156413, -0.00575791, 0.00826645, 49, 49
-0.0311341, 0.00314317, 0.0548251, 47, 46
-0.0228493, 0.00291606, 0.0242152, 56, 61
-0.054074, 0.0340049, 0.0941, 39, 35
-0.0228325, -0.00564438, 0.0241571, 48, 48
-0.0234516, 0.0563204, -0.0306594, 48, 48
0.0390594, 0.0097464, -0.0303957, 47, 46
