#x, y, z, milliseconds, timeInMilliseconds
404.55, 429.45, -55.5, 221, 220
405.15, 427.65, -54.9, 219, 219
405.3, 426.3, -55.2, 220, 220
406.35, 427.95, -53.4, 219, 219
406.35, 429.15, -53.85, 219, 218
405.9, 428.85, -54.6, 221, 221
404.4, 427.2, -54.15, 220, 219
405.6, 429.6, -55.65, 220, 220
405.15, 429.15, -54.6, 229, 230
406.5, 429, -55.5, 209, 207
406.35, 427.95, -54.6, 219, 219
406.65, 427.95, -55.35, 221, 221
405.75, 427.8, -55.5, 219, 219
405.6, 429.6, -55.35, 218, 218
406.95, 427.8, -55.5, 220, 220
406.5, 429, -54, 220, 220
405.75, 427.5, -55.95, 220, 220
404.55, 428.55, -54.75, 220, 220
405.75, 428.55, -55.5, 220, 224
406.95, 427.5, -54, 217, 214
405.6, 428.85, -54.15, 220, 220
406.35, 428.85, -56.85, 220, 220
405.9, 428.85, -54.15, 220, 220
405.15, 429.6, -54.9, 219, 219
406.35, 427.95, -54.6, 219, 220
406.05, 427.05, -54.75, 220, 219
404.55, 427.5, -54, 220, 220
406.35, 428.85, -54.6, 220, 220
406.05, 427.8, -55.2, 229, 230
406.65, 430.35, -54.9, 209, 208
406.65, 429.9, -53.85, 220, 219
406.5, 428.25, -54.3, 220, 220
405.75, 427.8, -54.75, 220, 219
406.95, 429, -55.2, 219, 219
406.35, 428.4, -55.35, 219, 218
406.35, 428.4, -54.6, 220, 220
406.05, 427.5, -54.3, 221, 221
405.9, 427.95, -54.9, 220, 219
405, 428.25, -54.3, 231, 235
406.65, 428.4, -54.15, 207, 203
406.05, 428.25, -55.2, 219, 220
405.15, 427.95, -54.9, 220, 220
407.25, 427.8, -55.2, 220, 221
406.05, 429, -55.95, 218, 217
405.6, 429.9, -53.85, 220, 221
405.9, 426.9, -54.9, 220, 219
404.55, 427.8, -55.2, 220, 220
405.3, 428.55, -54, 220, 220
406.05, 427.8, -54.75, 226, 226
407.55, 428.4, -53.85, 213, 213
405.75, 428.25, -53.25, 218, 218
405.15, 428.85, -55.35, 220, 220
405.75, 428.55, -55.2, 220, 220
407.1, 427.95, -54.6, 218, 218
406.05, 428.25, -56.25, 220, 220
406.5, 427.05, -54, 219, 219
405.15, 429.6, -55.35, 221, 221
406.35, 427.2, -55.65, 220, 219
405.75, 428.25, -54.3, 225, 226
405.9, 427.95, -55.35, 213, 212
406.35, 428.85, -54.9, 220, 220
405, 427.8, -54.75, 220, 220
405.3, 428.25, -55.2, 220, 220
404.4, 427.95, -53.4, 219, 219
403.8, 429, -56.25, 219, 219
405.6, 427.65, -54.15, 220, 220
406.05, 427.8, -55.2, 220, 220
405.15, 427.95, -55.35, 220, 219
405, 427.5, -55.5, 231, 234
406.35, 427.95, -56.1, 207, 205
405.75, 427.8, -54, 220, 220
406.35, 426.45, -54.15, 220, 219
406.95, 427.5, -54.3, 220, 221
405.3, 427.8, -54.3, 218, 218
406.05, 428.25, -54.75, 219, 220
406.65, 428.85, -54.9, 220, 219
405.6, 427.95, -54.15, 220, 220
407.1, 427.65, -55.35, 220, 220
403.95, 429.6, -55.65, 225, 226
405.75, 428.55, -54.3, 212, 212
405, 426.6, -54, 220, 220
406.95, 428.55, -54.75, 220, 221
405.75, 428.55, -55.2, 220, 220
404.7, 428.4, -54.9, 219, 219
405.15, 427.95, -54.6, 220, 221
406.5, 428.25, -55.2, 218, 218
405.75, 427.8, -55.2, 220, 220
405.3, 428.25, -55.2, 221, 221
405.15, 428.85, -56.1, 229, 230
406.05, 427.5, -54.3, 209, 208
405.75, 428.25, -54.3, 219, 219
406.5, 429, -53.55, 220, 220
404.7, 427.95, -54.15, 220, 219
405, 427.5, -54.75, 219, 220
405, 428.25, -55.5, 219, 218
404.4, 429.6, -55.35, 220, 220
405.15, 428.85, -54.6, 220, 220
406.95, 427.05, -55.2, 220, 219
405.3, 429, -54.75, 218, 218
406.05, 428.55, -54.3, 221, 221
406.5, 427.05, -55.5, 218, 218
405.3, 428.55, -54.75, 220, 220
407.55, 429.15, -55.65, 220, 220
405.3, 428.55, -54.75, 218, 219
406.65, 427.95, -54.9, 220, 220
407.25, 428.25, -54, 220, 219
406.35, 427.65, -54.9, 220, 220
405.9, 428.4, -54.6, 220, 220
406.5, 427.8, -54.3, 227, 230
406.65, 429.6, -53.85, 211, 209
406.05, 427.8, -54.3, 219, 219
406.05, 427.8, -55.2, 220, 220
404.4, 430.8, -55.65, 222, 222
404.4, 428.85, -54.9, 217, 217
407.1, 428.4, -55.35, 220, 221
405.3, 428.25, -55.5, 219, 218
405.75, 429.45, -54, 220, 220
406.95, 429.45, -54, 221, 221
405, 428.55, -54, 227, 227
405.3, 427.8, -55.2, 211, 210
405.75, 429, -55.95, 220, 221
406.35, 427.95, -54.9, 220, 219
406.95, 428.25, -54.3, 220, 220
405.75, 428.25, -54.3, 219, 219
407.1, 429.15, -55.35, 219, 220
404.7, 428.4, -55.35, 220, 219
404.7, 427.95, -55.65, 220, 220
407.25, 428.25, -55.5, 220, 219
406.35, 428.85, -55.65, 218, 220
407.1, 427.95, -55.35, 220, 219
404.55, 429, -54.3, 219, 218
407.1, 428.85, -54.15, 220, 220
405.6, 427.2, -55.35, 220, 220
406.65, 427.65, -54.6, 219, 219
404.7, 430.35, -54.6, 219, 219
406.65, 428.85, -54.15, 220, 219
404.55, 426.6, -54.3, 220, 219
405, 428.25, -55.5, 220, 220
405.3, 428.25, -55.95, 226, 227
406.65, 427.95, -55.35, 212, 211
404.55, 428.55, -53.55, 220, 220
405.75, 427.5, -54.75, 220, 220
406.5, 428.25, -55.2, 220, 220
405.9, 426.45, -53.4, 219, 219
406.95, 429.45, -56.7, 220, 220
405.6, 429.6, -55.35, 219, 219
405, 429.45, -54.75, 220, 220
405.3, 428.55, -54.75, 220, 220
406.35, 428.4, -54.9, 229, 230
405.3, 428.25, -53.55, 209, 208
405.75, 428.55, -55.2, 220, 220
405.75, 429.75, -52.8, 219, 219
404.7, 429.15, -55.65, 220, 220
405.9, 428.85, -57.3, 219, 219
406.5, 429, -55.2, 219, 219
405.75, 429, -54, 219, 220
404.55, 428.25, -53.25, 220, 221
405, 430.2, -55.5, 220, 220
405.3, 428.25, -55.2, 219, 219
405.3, 427.8, -54.75, 220, 219
405, 427.8, -53.55, 219, 219
404.55, 428.55, -53.25, 220, 219
405.9, 429.15, -54.15, 220, 220
405.9, 429.15, -53.4, 218, 218
405.6, 427.95, -55.35, 220, 220
405.75, 428.25, -54.75, 220, 220
405.6, 429.15, -54.9, 220, 219
405.6, 427.95, -55.65, 220, 220
406.35, 428.85, -54.15, 227, 229
406.35, 427.95, -54.6, 211, 209
404.4, 428.4, -55.65, 219, 219
405.9, 427.95, -54.6, 220, 220
408.15, 427.5, -55.5, 220, 220
404.55, 427.8, -54, 219, 219
405, 427.8, -53.55, 220, 220
406.05, 428.25, -54.75, 219, 218
405.9, 426.45, -54.9, 220, 220
406.35, 427.95, -55.35, 220, 220
406.35, 429.6, -56.1, 228, 229
406.05, 427.8, -54.3, 210, 209
403.95, 429.6, -53.85, 220, 220
405.15, 429.6, -53.85, 220, 220
405.3, 429, -55.5, 220, 220
406.5, 429.75, -54, 219, 219
407.1, 429.6, -54.9, 219, 219
405.15, 429.15, -55.65, 219, 219
406.65, 427.2, -54.9, 220, 220
406.5, 430.2, -55.95, 220, 220
404.4, 427.95, -55.35, 220, 221
406.5, 429.45, -54.3, 218, 218
405.9, 427.2, -54.15, 219, 219
407.7, 427.5, -55.5, 220, 219
405.75, 428.55, -54.75, 220, 220
405.6, 428.4, -54.6, 219, 219
406.05, 428.55, -54.3, 219, 219
407.25, 429.45, -54.75, 220, 220
405.15, 428.85, -54.15, 220, 220
405.3, 429.45, -55.2, 220, 220
404.7, 427.65, -54.6, 227, 230
407.1, 428.85, -55.35, 211, 208
405.75, 429, -55.5, 219, 219
405.3, 428.25, -54, 220, 220
407.25, 427.5, -54.75, 220, 220
405.6, 427.65, -55.35, 218, 218
405.6, 427.95, -56.1, 220, 220
406.05, 428.55, -54.3, 219, 219
405.6, 428.4, -53.4, 220, 220
406.65, 427.65, -55.35, 220, 220
405.75, 429, -54, 226, 227
405.9, 428.85, -56.4, 212, 211
405.3, 427.8, -54.3, 220, 220
406.5, 428.55, -54.75, 220, 220
406.05, 428.25, -52.5, 222, 221
405.3, 429, -54, 217, 217
405.9, 428.4, -54.15, 219, 219
405.6, 429.15, -54.6, 220, 220
407.1, 427.95, -54.9, 220, 220
405.75, 429, -54, 220, 220
405.9, 428.85, -54.6, 219, 219
405.9, 428.85, -53.85, 220, 220
406.65, 428.85, -55.65, 219, 219
403.95, 430.35, -54.6, 220, 219
406.05, 429.45, -55.5, 220, 220
405.9, 427.65, -53.4, 218, 219
406.05, 429.75, -54.75, 219, 219
406.05, 428.25, -55.2, 220, 220
404.4, 428.4, -54.15, 219, 219
404.1, 428.25, -53.55, 220, 220
406.95, 429.45, -54.75, 227, 229
405.3, 428.55, -55.95, 211, 209
407.1, 428.4, -55.35, 220, 219
406.05, 428.25, -54.75, 220, 220
405.75, 428.25, -53.55, 220, 220
406.35, 426.9, -53.4, 218, 219
406.5, 429, -54.75, 220, 220
405.75, 429, -54.75, 219, 219
405.6, 427.95, -54.15, 220, 219
405.9, 428.85, -54.6, 220, 220
406.35, 427.95, -56.85, 229, 229
407.1, 429.6, -54.6, 209, 209
406.05, 428.25, -54, 220, 220
406.65, 427.95, -53.85, 220, 219
405, 429.45, -54.75, 220, 220
406.5, 429, -54, 219, 220
405.75, 430.2, -55.95, 219, 218
403.95, 429.15, -53.1, 220, 219
406.05, 429.45, -54, 220, 221
405.6, 427.95, -55.35, 220, 219
405.75, 427.8, -54, 220, 221
407.7, 429, -54, 219, 217
406.5, 429, -54, 219, 219
407.55, 428.4, -53.4, 220, 219
405.3, 428.25, -55.5, 220, 220
404.55, 428.55, -54.75, 218, 218
406.35, 429.9, -56.1, 220, 220
405.6, 428.85, -56.4, 219, 220
406.5, 427.8, -54, 220, 220
405, 427.5, -55.95, 220, 220
406.65, 427.65, -54.15, 221, 221
406.5, 428.25, -54.3, 217, 217
405.75, 429.75, -55.2, 219, 219
405.6, 428.85, -55.35, 220, 220
407.1, 429.6, -54.6, 220, 220
404.55, 429.45, -55.5, 219, 219
406.5, 427.05, -55.2, 220, 220
406.65, 427.95, -54.15, 219, 218
406.35, 427.65, -55.35, 220, 220
405.6, 427.65, -55.65, 220, 220
405.15, 427.95, -56.1, 227, 227
406.35, 429.15, -54.6, 212, 211
405.9, 428.85, -55.65, 220, 221
405.9, 428.85, -54.15, 219, 218
405.3, 429.45, -54.3, 220, 220
405.6, 427.95, -54.9, 219, 219
407.1, 428.85, -53.85, 219, 220
405.3, 429, -55.2, 219, 219
406.65, 427.95, -54.9, 220, 220
406.05, 428.55, -54.75, 220, 220
406.35, 427.65, -54.6, 219, 225
405.75, 429.75, -55.95, 219, 214
407.55, 427.95, -54.6, 219, 219
405.3, 429.45, -55.2, 220, 220
405.75, 429, -55.5, 220, 220
404.1, 427.8, -55.2, 219, 219
406.05, 429.45, -55.95, 219, 219
404.7, 428.85, -55.65, 220, 221
405.3, 429, -53.55, 219, 219
404.55, 427.5, -55.95, 220, 219
406.35, 429.15, -53.85, 226, 227
406.65, 428.4, -55.35, 213, 212
405.3, 427.5, -55.5, 220, 219
406.95, 427.8, -54.3, 219, 219
407.25, 428.25, -56.7, 220, 220
407.1, 429.15, -54.6, 219, 218
405.9, 429.15, -55.65, 220, 221
405.6, 427.95, -53.4, 219, 219
404.7, 428.4, -54.6, 219, 219
405, 427.8, -54.3, 220, 221
406.35, 427.2, -54.9, 226, 226
406.65, 427.95, -56.4, 212, 211
405.75, 428.55, -55.5, 220, 220
406.35, 429.15, -55.65, 219, 219
404.7, 428.85, -54.15, 220, 220
405.9, 427.65, -54.9, 221, 221
406.5, 428.25, -55.2, 218, 218
405.9, 429.6, -54.9, 219, 219
406.05, 429, -55.2, 220, 220
404.4, 427.95, -54.9, 220, 220
405.6, 428.4, -55.35, 220, 220
406.5, 430.2, -54.75, 219, 219
406.5, 429, -54.75, 219, 219
405.3, 428.25, -54.75, 220, 220
405.9, 427.65, -54.6, 220, 220
407.1, 428.4, -54.6, 219, 219
405.9, 429.15, -54.6, 220, 220
406.35, 427.95, -54.9, 220, 221
405.3, 429.75, -54, 218, 218
405.3, 427.8, -54.75, 220, 219
403.8, 427.8, -54, 227, 228
405.75, 427.8, -55.95, 212, 211
405.75, 429.45, -54.3, 219, 219
405, 429, -54, 220, 220
405.75, 429, -55.2, 220, 220
404.7, 427.65, -54.9, 219, 219
406.65, 428.85, -54.9, 220, 220
405.6, 427.95, -54.9, 220, 220
405.75, 428.55, -55.95, 219, 219
405.15, 429.6, -54.6, 220, 220
407.1, 429.15, -54.6, 227, 228
405.75, 429, -54, 211, 210
406.65, 429.6, -54.9, 220, 220
405.3, 428.25, -56.25, 219, 219
404.7, 427.95, -54.9, 220, 220
405.3, 427.8, -52.8, 220, 221
406.65, 427.2, -53.85, 218, 218
404.7, 427.95, -54.6, 219, 219
405.6, 429.15, -55.65, 220, 220
405, 427.05, -54, 220, 219
404.55, 428.25, -54.3, 219, 219
405.6, 429.6, -54.9, 220, 220
406.05, 427.5, -54.75, 219, 219
406.65, 429.15, -53.4, 219, 219
404.7, 428.4, -53.85, 220, 220
405.9, 428.4, -54.15, 219, 219
406.35, 428.4, -55.65, 220, 220
405.75, 429, -54.75, 219, 220
405.9, 428.4, -55.35, 220, 220
405.9, 428.85, -57.3, 220, 219
404.4, 428.85, -55.35, 227, 229
405, 427.8, -55.2, 211, 210
405.75, 427.8, -54.75, 219, 219
405.6, 428.4, -55.35, 220, 220
405.3, 428.25, -53.55, 220, 220
405.15, 429.15, -54.6, 219, 218
407.1, 427.65, -55.65, 220, 220
406.05, 429.45, -55.2, 219, 219
405.6, 429.9, -53.85, 219, 220
405, 427.8, -53.55, 221, 221
405, 427.05, -54.3, 225, 226
406.35, 429.6, -54.9, 213, 212
405.9, 429.6, -54.6, 220, 220
405.75, 426.6, -54.75, 219, 219
405.75, 428.25, -55.2, 220, 220
405, 428.55, -54.75, 221, 221
407.1, 428.85, -54.6, 218, 218
405.15, 429.6, -54.9, 220, 219
405.15, 427.65, -54.15, 219, 220
405.9, 427.95, -55.65, 220, 220
405.3, 427.5, -55.2, 219, 219
407.55, 428.85, -56.1, 220, 220
404.1, 428.25, -55.5, 219, 219
405.6, 428.85, -54.6, 219, 219
406.35, 426.9, -54.15, 220, 220
404.4, 427.65, -54.9, 219, 219
406.35, 429.6, -54.6, 219, 219
405.3, 427.8, -54, 220, 220
406.35, 426.9, -54.15, 219, 219
405.6, 428.85, -55.65, 220, 220
405.3, 427.5, -55.2, 227, 230
406.05, 429, -54.75, 212, 209
405.6, 427.2, -54.6, 219, 219
405, 428.25, -56.25, 220, 220
405, 431.7, -55.95, 220, 220
404.7, 427.95, -53.85, 219, 219
405.3, 430.2, -54.75, 220, 220
407.1, 428.85, -53.85, 219, 220
404.4, 428.85, -54.15, 219, 218
407.25, 427.5, -54, 220, 221
405.9, 427.2, -54.15, 226, 227
405.3, 428.55, -54.3, 212, 211
405, 427.5, -53.55, 220, 221
406.05, 429.75, -54.75, 219, 218
403.95, 429.15, -54.6, 220, 220
404.7, 427.65, -54.15, 221, 221
405.75, 428.55, -54.3, 218, 218
406.35, 428.85, -53.4, 219, 219
406.35, 427.65, -54.15, 220, 221
405.15, 428.85, -54.9, 219, 219
405.3, 428.55, -55.5, 229, 229
404.7, 427.95, -55.65, 210, 210
404.1, 429, -55.2, 219, 220
405.15, 427.95, -54.6, 220, 219
405.75, 428.55, -55.2, 220, 221
405.3, 429, -55.5, 221, 221
405.3, 427.5, -55.95, 218, 218
406.95, 429, -54.75, 220, 220
406.35, 429.15, -54.6, 219, 219
404.7, 427.95, -54.6, 220, 220
405.75, 429.45, -55.5, 227, 230
405.6, 428.85, -56.85, 212, 209
406.35, 429.15, -53.85, 219, 219
403.8, 429.75, -55.95, 220, 221
406.95, 428.25, -53.55, 219, 219
405.6, 428.85, -54.15, 221, 221
405.75, 428.55, -54.75, 220, 221
406.05, 429.45, -55.2, 217, 217
405.6, 428.4, -54.6, 220, 219
404.7, 429.6, -54.6, 220, 220
406.35, 429.6, -53.85, 229, 231
405, 427.5, -55.5, 210, 208
404.4, 429.6, -53.4, 220, 221
405.9, 428.4, -53.85, 219, 218
405.75, 428.55, -55.95, 220, 220
406.05, 429.75, -54.3, 221, 221
406.95, 429.75, -55.5, 218, 217
405.3, 427.8, -54.3, 220, 220
405.3, 426.3, -55.2, 220, 220
407.25, 429.45, -55.2, 219, 220
405.6, 427.2, -54.9, 230, 230
405.75, 427.8, -54, 211, 210
405, 429, -54.3, 217, 217
405, 429, -54.75, 220, 220
405.6, 427.95, -54.15, 220, 220
405.3, 429, -54, 221, 220
405.9, 428.85, -55.65, 218, 218
405.75, 427.8, -56.25, 220, 220
404.55, 429.45, -54.3, 219, 219
404.55, 428.25, -55.2, 220, 220
405.75, 428.55, -52.5, 226, 228
404.7, 427.95, -53.1, 212, 211
405.3, 429.75, -55.2, 220, 219
404.1, 428.25, -54.75, 220, 221
407.1, 428.4, -54.6, 219, 219
405.6, 427.65, -54.9, 221, 220
406.05, 429, -55.2, 220, 220
405.3, 429.45, -54.3, 218, 218
406.35, 428.4, -54.9, 219, 219
404.1, 425.55, -54.75, 221, 221
405.15, 428.4, -54.9, 226, 226
405.15, 427.95, -56.1, 212, 212
404.7, 428.85, -54.6, 220, 220
405.9, 429.15, -54.6, 219, 219
404.7, 430.8, -55.35, 220, 220
405.9, 427.95, -54.15, 221, 221
406.05, 428.55, -54.75, 218, 217
405.15, 429.15, -54.15, 219, 219
405.15, 428.85, -54.6, 220, 220
404.4, 428.85, -56.4, 219, 220
405.15, 428.85, -56.1, 230, 230
406.95, 429.45, -54.75, 211, 211
405.75, 428.55, -55.5, 217, 218
405.3, 429.45, -53.55, 220, 219
405.9, 429.15, -54.15, 219, 220
406.65, 428.4, -54.9, 221, 221
405.75, 428.55, -56.7, 218, 218
406.95, 428.25, -55.5, 220, 221
405.75, 428.55, -56.25, 219, 219
404.7, 428.85, -54.9, 220, 220
404.1, 427.5, -53.55, 226, 231
405.9, 426.9, -55.65, 212, 207
405, 427.05, -54, 219, 220
405.3, 427.8, -54.3, 220, 220
405.75, 429.75, -55.5, 219, 219
406.05, 427.8, -55.2, 221, 220
405.3, 429.75, -54.75, 220, 221
405.15, 428.85, -53.85, 217, 217
405.9, 427.95, -54.9, 219, 220
405.75, 428.25, -52.8, 220, 219
406.95, 430.2, -55.5, 228, 228
406.35, 427.95, -56.1, 211, 210
405.15, 427.65, -53.4, 220, 220
405.75, 429, -55.2, 219, 219
405.15, 428.85, -53.85, 219, 219
405.75, 429, -55.2, 221, 221
406.35, 428.85, -55.35, 218, 218
406.05, 428.55, -55.2, 220, 219
407.85, 427.95, -54.6, 220, 220
404.4, 427.95, -53.85, 219, 219
404.7, 427.95, -56.1, 230, 231
405.6, 429.15, -54.9, 211, 210
405.9, 428.85, -54.6, 218, 218
404.7, 427.65, -55.35, 219, 219
405.3, 428.25, -55.95, 220, 220
406.65, 429.15, -55.65, 220, 221
406.05, 427.5, -55.95, 218, 218
405, 428.25, -54.75, 221, 221
405.3, 428.55, -55.2, 219, 219
404.1, 428.55, -54, 219, 219
406.35, 427.65, -52.65, 229, 230
406.5, 427.05, -55.5, 210, 209
405.9, 427.95, -54.9, 220, 219
405.15, 426.45, -55.65, 220, 220
406.05, 429.45, -54.75, 219, 219
405.15, 427.2, -54.15, 221, 221
405, 427.8, -54.3, 221, 221
405, 429.75, -54.3, 217, 217
404.55, 428.55, -55.5, 220, 220
406.35, 428.4, -54.15, 219, 219
405.15, 428.4, -53.85, 229, 229
406.5, 430.2, -54, 210, 209
406.65, 427.65, -53.85, 220, 220
405.15, 429.15, -54.6, 220, 220
405.6, 429.6, -55.35, 220, 219
403.95, 428.4, -54.9, 221, 221
405.9, 427.65, -54.15, 218, 218
405.6, 428.85, -53.85, 220, 219
406.95, 427.8, -54, 220, 221
407.7, 430.5, -54.3, 219, 219
405.15, 428.4, -54.9, 230, 231
404.7, 429.15, -55.35, 211, 208
405.75, 428.25, -54, 218, 218
405.75, 430.2, -56.7, 220, 219
405.15, 427.2, -56.1, 219, 220
406.05, 429.45, -54.3, 221, 221
407.1, 428.85, -55.35, 218, 218
405, 428.25, -54.75, 220, 220
405.3, 427.5, -54.75, 220, 220
405.75, 429, -54, 219, 218
406.05, 428.25, -54.75, 228, 233
404.55, 428.25, -55.95, 211, 206
406.35, 429.15, -54.6, 220, 219
405.15, 427.95, -53.4, 220, 220
405.6, 429.9, -54.15, 220, 220
405.75, 427.05, -55.5, 220, 220
407.1, 427.95, -54.9, 220, 220
404.7, 429.6, -54.15, 218, 218
406.5, 429, -54.3, 220, 220
405.6, 428.85, -55.65, 220, 220
404.55, 429, -55.2, 227, 228
404.7, 428.4, -54.15, 212, 211
406.35, 429.6, -54.6, 220, 220
407.1, 427.2, -55.65, 220, 219
406.5, 430.2, -55.2, 219, 219
405, 428.55, -55.2, 221, 221
405, 427.5, -55.5, 218, 218
405.6, 428.85, -56.1, 219, 219
406.5, 428.25, -55.2, 220, 221
405.6, 428.4, -53.85, 219, 219
406.65, 429.15, -56.1, 230, 231
405.15, 428.85, -55.35, 211, 210
405.9, 427.2, -54.6, 218, 218
405.75, 427.5, -55.95, 220, 220
404.55, 429.45, -54, 220, 220
404.7, 428.85, -55.35, 221, 220
405, 427.8, -56.7, 218, 218
404.7, 428.4, -54.6, 219, 220
405.15, 427.65, -53.4, 220, 219
404.55, 427.8, -55.95, 220, 220
405.3, 428.25, -55.5, 228, 232
405.9, 429.15, -55.65, 211, 207
405.75, 427.8, -55.95, 219, 219
403.2, 428.4, -54.9, 220, 220
404.4, 428.4, -55.35, 219, 220
405, 429, -54.3, 220, 220
406.35, 427.65, -54.9, 218, 219
404.1, 430.95, -54.3, 219, 220
405.6, 428.4, -54.15, 220, 219
405.75, 428.25, -54, 220, 220
406.35, 428.4, -54.9, 227, 228
405.6, 427.65, -56.1, 212, 210
405.9, 428.4, -54.9, 220, 220
405.6, 427.2, -55.35, 219, 218
405.3, 428.55, -54, 220, 220
405, 427.05, -56.25, 220, 221
406.05, 428.55, -55.95, 219, 218
405.9, 429.15, -55.35, 220, 220
405.15, 428.4, -55.35, 219, 219
405.3, 426.3, -54.75, 219, 219
405.6, 428.85, -53.85, 221, 221
405.75, 428.25, -54.3, 218, 218
405.15, 429.6, -53.85, 220, 220
404.7, 426.45, -54.15, 220, 219
403.95, 428.4, -55.65, 220, 220
405.15, 428.85, -55.65, 220, 220
405.9, 429.6, -54.9, 219, 219
405.15, 427.65, -54.15, 219, 219
404.7, 429.15, -54.6, 220, 220
405.9, 429.9, -55.35, 219, 219
404.1, 427.8, -55.5, 229, 231
404.7, 428.85, -55.65, 213, 211
406.05, 429, -54.3, 216, 216
405.15, 429.9, -56.1, 220, 220
406.35, 429.15, -54.15, 220, 221
405.3, 427.5, -54.75, 220, 219
406.5, 429.45, -55.2, 219, 220
406.35, 427.2, -54.9, 220, 219
404.1, 429.45, -54.75, 219, 219
405.9, 428.4, -54.6, 220, 220
405.15, 428.85, -54.15, 228, 228
405.6, 427.65, -56.4, 210, 210
405.3, 426.3, -54.3, 220, 220
405.9, 429.6, -54.9, 220, 220
405, 427.8, -54.75, 220, 220
405.15, 427.95, -55.65, 221, 221
406.05, 429.75, -56.7, 218, 218
406.35, 428.85, -53.85, 220, 220
405.75, 429.45, -55.5, 220, 220
405.75, 428.25, -56.25, 220, 220
405.75, 428.25, -55.95, 229, 230
405.9, 426.45, -54.9, 210, 210
404.55, 428.25, -54.75, 218, 218
405.3, 427.05, -54, 219, 219
404.7, 430.35, -53.1, 219, 220
405.6, 428.4, -53.85, 221, 220
406.35, 427.95, -54.6, 218, 218
406.35, 428.85, -55.65, 220, 220
406.05, 428.25, -54.75, 219, 220
404.4, 427.95, -54.9, 219, 219
405, 428.25, -55.95, 221, 224
406.5, 428.55, -55.2, 218, 215
405.3, 429.45, -55.5, 220, 219
405.6, 427.95, -54.6, 220, 220
406.65, 427.2, -55.65, 220, 220
404.1, 427.8, -54, 220, 219
406.05, 428.25, -54.3, 219, 220
406.05, 428.25, -55.2, 219, 219
406.05, 429, -54.3, 219, 219
404.1, 429.45, -55.2, 220, 220
404.4, 429.15, -54.9, 228, 229
405.9, 429.15, -54.9, 211, 210
404.7, 427.95, -54.6, 219, 219
405.15, 429.15, -54.6, 219, 220
405.3, 427.5, -54.75, 219, 219
406.05, 427.05, -54.3, 220, 221
405.9, 428.85, -53.85, 220, 220
405.9, 427.65, -55.35, 218, 218
406.5, 429, -54.75, 220, 220
405.15, 428.4, -53.4, 220, 220
406.05, 427.8, -54.75, 220, 220
405.6, 427.95, -54.15, 220, 220
404.7, 429.6, -54.15, 218, 219
405.6, 427.65, -54.9, 219, 219
405.9, 427.95, -54.6, 220, 220
405.6, 426.45, -55.35, 220, 220
405.9, 427.95, -54.9, 220, 220
404.7, 427.95, -54.15, 218, 219
405.3, 427.5, -53.55, 219, 219
405.9, 428.85, -56.1, 219, 219
404.7, 429.15, -54.9, 228, 229
403.95, 427.65, -56.4, 213, 212
405, 428.55, -54.75, 218, 218
406.65, 428.85, -56.4, 220, 219
405.3, 428.25, -55.95, 220, 220
407.55, 428.4, -54.15, 220, 220
405.6, 427.2, -54.9, 220, 220
406.05, 427.05, -55.2, 219, 219
406.35, 428.85, -56.4, 220, 219
406.35, 429.15, -54.15, 220, 220
406.35, 429.15, -54.15, 228, 228
405.3, 427.5, -54, 212, 211
405.15, 428.4, -54.9, 218, 218
405, 428.25, -54.3, 220, 220
404.55, 427.8, -53.25, 219, 219
404.1, 429.75, -55.2, 220, 221
407.55, 428.4, -56.1, 220, 220
407.55, 429.6, -54.15, 218, 218
406.95, 428.25, -55.5, 220, 220
406.35, 427.65, -54.6, 220, 220
406.05, 428.55, -53.55, 220, 220
404.7, 429.6, -54.15, 220, 220
405.6, 429.6, -54.15, 219, 219
405.75, 426.3, -54.3, 218, 218
405.9, 428.85, -54.15, 220, 221
404.4, 428.4, -54.6, 220, 220
403.95, 427.65, -54.6, 220, 220
406.5, 427.8, -55.5, 219, 219
406.05, 427.8, -55.2, 219, 218
404.4, 429.15, -55.65, 220, 220
405.75, 428.25, -55.2, 228, 231
406.5, 428.55, -54.3, 212, 210
406.65, 427.95, -54.9, 218, 218
404.1, 430.5, -54.75, 219, 219
405.9, 428.85, -54.15, 220, 220
404.7, 427.65, -54.15, 220, 219
405.9, 428.85, -56.1, 220, 221
407.1, 427.95, -53.1, 218, 218
403.95, 428.85, -54.6, 219, 219
406.35, 428.4, -53.85, 219, 220
405.6, 428.4, -53.1, 227, 228
404.1, 428.25, -54.75, 213, 212
405.75, 428.55, -54.3, 218, 219
405.75, 429, -54.75, 220, 220
405.3, 427.8, -54.75, 219, 218
405.9, 428.4, -54.6, 220, 220
405.75, 428.25, -54.3, 220, 221
405.15, 427.65, -54.6, 218, 218
408.15, 427.8, -55.2, 220, 220
403.35, 429.45, -55.5, 220, 220
406.35, 427.95, -54.9, 220, 220
405, 428.25, -55.95, 220, 221
405.3, 429.45, -54.3, 218, 218
405.6, 427.95, -56.1, 219, 219
405.3, 427.5, -54.75, 220, 220
406.5, 428.25, -55.95, 220, 220
405.9, 425.7, -55.65, 220, 220
405.3, 428.55, -54.3, 219, 219
405.15, 429.15, -55.35, 220, 220
405.9, 427.65, -54.6, 219, 219
405.6, 428.85, -54.9, 228, 229
405.3, 429, -56.25, 213, 212
404.7, 429.15, -53.4, 217, 217
404.7, 428.85, -55.35, 220, 220
