#x, y, z, sqrtSum, milliseconds, timeInMilliseconds
9.81646, -0.744651, -0.211647, 9.84693, 81, 81
9.80046, -0.758353, -0.202568, 9.83184, 85, 84
9.80299, -0.763434, -0.207863, 9.83487, 83, 83
9.80867, -0.756852, -0.191267, 9.83969, 95, 99
9.80598, -0.775456, -0.207111, 9.83878, 73, 69
9.80571, -0.755346, -0.223684, 9.83731, 86, 86
9.80224, -0.746905, -0.19957, 9.83268, 82, 82
9.80271, -0.771126, -0.206339, 9.83515, 85, 85
9.81046, -0.754419, -0.201085, 9.84148, 82, 82
9.80599, -0.749158, -0.216161, 9.83694, 86, 86
9.80149, -0.772451, -0.199567, 9.83391, 84, 85
9.80524, -0.770197, -0.207111, 9.83762, 82, 82
9.8127, -0.75442, -0.193548, 9.84356, 83, 83
9.80823, -0.7717, -0.209375, 9.84077, 86, 85
9.80672, -0.754419, -0.201082, 9.83776, 83, 83
9.80898, -0.763434, -0.216162, 9.84102, 84, 85
9.81645, -0.770197, -0.207875, 9.84882, 83, 82
9.8102, -0.742573, -0.220674, 9.84074, 85, 85
9.81496, -0.764186, -0.213152, 9.84697, 85, 85
9.7985, -0.751413, -0.20032, 9.82931, 83, 82
9.81271, -0.764938, -0.20561, 9.84463, 83, 83
9.80971, -0.768696, -0.193544, 9.84168, 86, 86
9.80524, -0.750661, -0.207866, 9.83612, 83, 83
9.80944, -0.763612, -0.213132, 9.84143, 84, 84
9.81196, -0.773204, -0.195053, 9.84431, 83, 83
9.81871, -0.745401, -0.225974, 9.84956, 85, 85
9.81094, -0.76812, -0.213886, 9.84329, 84, 85
9.81243, -0.768121, -0.206348, 9.84461, 83, 83
9.80719, -0.763613, -0.204836, 9.83901, 83, 84
9.81691, -0.765116, -0.204845, 9.84881, 85, 84
9.80972, -0.759678, -0.210131, 9.84134, 84, 84
9.80569, -0.753845, -0.199558, 9.83665, 83, 83
9.79971, -0.783148, -0.201058, 9.83301, 83, 83
9.80646, -0.756849, -0.219915, 9.83808, 85, 86
9.80822, -0.764938, -0.204852, 9.84014, 84, 84
9.81018, -0.755348, -0.203331, 9.84132, 84, 83
9.80597, -0.767944, -0.198064, 9.83799, 82, 82
9.80718, -0.762111, -0.195035, 9.83868, 85, 85
9.81243, -0.754597, -0.205595, 9.84354, 84, 84
9.80793, -0.757603, -0.198052, 9.83914, 83, 84
9.80643, -0.768873, -0.195787, 9.83848, 83, 83
9.8057, -0.757601, -0.210113, 9.83717, 85, 86
9.81393, -0.760607, -0.212382, 9.84565, 86, 85
9.80944, -0.764364, -0.210116, 9.84142, 82, 83
9.80345, -0.764364, -0.20634, 9.83537, 83, 83
9.81616, -0.768122, -0.195796, 9.84811, 85, 85
9.80421, -0.774882, -0.216142, 9.83716, 85, 85
9.81168, -0.743326, -0.209366, 9.84203, 83, 83
9.79596, -0.783901, -0.185221, 9.82902, 83, 83
9.80794, -0.761359, -0.206345, 9.83961, 85, 85
9.81467, -0.768121, -0.205596, 9.84683, 85, 85
9.80719, -0.753094, -0.203329, 9.83816, 84, 83
9.81318, -0.765115, -0.213889, 9.84529, 84, 85
9.80075, -0.758174, -0.214647, 9.83238, 83, 82
9.81196, -0.766441, -0.19807, 9.84384, 85, 85
9.82141, -0.759104, -0.216159, 9.85307, 83, 83
9.80195, -0.758354, -0.198046, 9.83324, 83, 82
9.80989, -0.773559, -0.194267, 9.84226, 85, 85
9.80344, -0.771878, -0.193522, 9.83569, 85, 85
9.81515, -0.756276, -0.220662, 9.84671, 82, 82
9.80167, -0.766044, -0.207831, 9.83376, 89, 91
9.80345, -0.75685, -0.202571, 9.83471, 80, 78
9.80569, -0.76737, -0.201064, 9.83773, 87, 87
9.81467, -0.760608, -0.201073, 9.84615, 81, 81
9.80391, -0.767548, -0.201802, 9.83598, 83, 83
9.79821, -0.765115, -0.202566, 9.83013, 84, 85
9.80644, -0.766619, -0.201065, 9.83841, 85, 86
9.80346, -0.764363, -0.21011, 9.83545, 82, 81
9.80869, -0.769623, -0.209361, 9.84107, 86, 86
9.80569, -0.75084, -0.20182, 9.83647, 83, 82
9.81168, -0.765867, -0.206348, 9.84369, 85, 86
9.81737, -0.756278, -0.198045, 9.84845, 83, 82
9.80168, -0.760784, -0.214617, 9.8335, 86, 86
9.8039, -0.756278, -0.192755, 9.83492, 81, 82
9.80419, -0.776387, -0.191261, 9.83674, 84, 84
9.80569, -0.759105, -0.198049, 9.83702, 83, 84
9.80541, -0.768298, -0.210096, 9.83771, 86, 85
9.80945, -0.758352, -0.219164, 9.84116, 83, 83
9.80494, -0.760608, -0.201064, 9.83646, 87, 87
9.82214, -0.754597, -0.201081, 9.85314, 80, 80
9.80272, -0.762109, -0.219157, 9.83474, 86, 86
9.80494, -0.76737, -0.197294, 9.8369, 84, 84
9.80868, -0.76737, -0.198805, 9.84066, 83, 83
9.80764, -0.758532, -0.195774, 9.83888, 83, 83
9.80869, -0.771877, -0.21313, 9.84133, 85, 86
9.81542, -0.763613, -0.209367, 9.84731, 83, 83
9.80869, -0.756099, -0.20333, 9.83988, 91, 91
9.81018, -0.759105, -0.202577, 9.84159, 77, 76
9.80122, -0.743325, -0.219157, 9.83181, 85, 85
9.80915, -0.766796, -0.209346, 9.8413, 85, 85
9.80914, -0.757029, -0.200299, 9.84035, 82, 82
9.81167, -0.769624, -0.198808, 9.84382, 83, 83
9.80915, -0.768299, -0.204068, 9.84131, 86, 86
9.8069, -0.758531, -0.204821, 9.83833, 84, 84
9.80719, -0.765867, -0.199558, 9.83907, 83, 83
9.81121, -0.786728, -0.195805, 9.84465, 83, 83
9.81571, -0.743148, -0.210138, 9.84604, 85, 86
9.80869, -0.763612, -0.210115, 9.84062, 84, 84
9.8042, -0.762861, -0.209357, 9.83607, 83, 83
9.81915, -0.783149, -0.200322, 9.85237, 83, 83
9.81017, -0.764365, -0.192775, 9.84179, 86, 86
9.80195, -0.761359, -0.19503, 9.83341, 84, 83
9.80419, -0.746332, -0.200311, 9.8346, 83, 83
9.80344, -0.768873, -0.192769, 9.83543, 83, 83
9.8087, -0.760606, -0.215393, 9.8405, 85, 85
9.81917, -0.764363, -0.221434, 9.85137, 89, 90
9.79747, -0.747833, -0.208598, 9.82819, 78, 78
9.80944, -0.764363, -0.215393, 9.84154, 83, 83
9.80494, -0.763614, -0.193525, 9.83653, 85, 85
9.81093, -0.768873, -0.201069, 9.84306, 84, 84
9.80569, -0.752343, -0.198804, 9.83652, 83, 83
9.78848, -0.770375, -0.193509, 9.82066, 83, 83
9.81318, -0.76211, -0.208611, 9.84494, 85, 84
9.82065, -0.758354, -0.199571, 9.85191, 85, 85
9.81514, -0.754022, -0.21463, 9.8464, 83, 83
9.8027, -0.757602, -0.20634, 9.8341, 83, 83
9.80944, -0.762861, -0.2071, 9.84123, 85, 85
9.81466, -0.762862, -0.198811, 9.84627, 84, 84
9.81917, -0.761358, -0.218418, 9.85106, 83, 83
9.79774, -0.773203, -0.190516, 9.83005, 83, 83
9.80718, -0.771879, -0.195034, 9.83944, 85, 85
9.80718, -0.765116, -0.195034, 9.83891, 86, 86
9.8072, -0.756849, -0.219916, 9.83882, 82, 82
9.80421, -0.765115, -0.21388, 9.83634, 85, 86
9.80942, -0.753846, -0.195037, 9.84028, 84, 84
9.80869, -0.766618, -0.209361, 9.84083, 84, 84
9.81588, -0.748012, -0.210862, 9.8466, 83, 82
9.80494, -0.762862, -0.197294, 9.83655, 83, 83
9.80315, -0.761537, -0.192, 9.83456, 85, 84
9.80316, -0.769801, -0.203309, 9.83544, 84, 85
9.80168, -0.76379, -0.213863, 9.83372, 83, 83
9.81093, -0.765867, -0.204839, 9.84291, 94, 96
9.80645, -0.762861, -0.212375, 9.83837, 75, 73
9.80943, -0.760608, -0.201068, 9.84093, 85, 85
9.81767, -0.763613, -0.210123, 9.84956, 83, 83
9.81618, -0.753844, -0.221432, 9.84757, 85, 85
9.80195, -0.761359, -0.194276, 9.83339, 85, 85
9.80793, -0.746332, -0.197299, 9.83827, 82, 82
9.80644, -0.765867, -0.200311, 9.83834, 83, 83
9.81019, -0.774131, -0.213131, 9.843, 86, 86
9.80271, -0.750839, -0.210111, 9.83367, 83, 83
9.81168, -0.759856, -0.203332, 9.84316, 84, 84
9.80989, -0.770554, -0.195775, 9.84205, 83, 83
9.80795, -0.75159, -0.220671, 9.83918, 85, 85
9.81692, -0.770375, -0.210876, 9.84936, 84, 84
9.81915, -0.753095, -0.196554, 9.84995, 83, 83
9.80868, -0.76737, -0.201067, 9.84071, 83, 83
9.80121, -0.767369, -0.205584, 9.83335, 86, 86
9.82066, -0.759856, -0.212388, 9.8523, 84, 84
9.80793, -0.756851, -0.195036, 9.83902, 83, 83
9.80269, -0.780144, -0.189751, 9.83552, 88, 88
9.80467, -0.756276, -0.210097, 9.83604, 80, 79
9.8042, -0.75685, -0.209357, 9.8356, 84, 85
9.80018, -0.754022, -0.210847, 9.8314, 83, 83
9.81438, -0.761537, -0.197288, 9.84586, 83, 83
9.80466, -0.757029, -0.196525, 9.8358, 85, 87
9.81242, -0.759857, -0.201071, 9.84385, 85, 84
9.80719, -0.756099, -0.201067, 9.83834, 83, 83
9.79821, -0.780143, -0.198795, 9.83123, 83, 82
9.81514, -0.763039, -0.21463, 9.8471, 85, 85
9.80942, -0.771879, -0.192774, 9.84163, 84, 84
9.81215, -0.763039, -0.211611, 9.84404, 83, 84
9.80167, -0.749514, -0.208587, 9.8325, 83, 82
9.8042, -0.775634, -0.207848, 9.83703, 85, 85
9.80869, -0.772629, -0.210868, 9.84134, 85, 85
9.81215, -0.742001, -0.212367, 9.84245, 83, 82
9.79419, -0.767547, -0.198777, 9.82623, 85, 85
9.80718, -0.767371, -0.192772, 9.83904, 83, 83
9.81167, -0.774884, -0.1973, 9.8442, 85, 86
9.80168, -0.762287, -0.215371, 9.83364, 85, 87
9.80346, -0.759855, -0.209357, 9.83509, 83, 82
9.80466, -0.75778, -0.196525, 9.83586, 83, 83
9.82111, -0.766046, -0.197294, 9.85291, 85, 84
9.80691, -0.766044, -0.207836, 9.83898, 85, 85
9.80869, -0.761359, -0.204837, 9.84032, 81, 82
9.80045, -0.768873, -0.188996, 9.83238, 84, 84
9.80644, -0.764364, -0.201065, 9.83824, 85, 84
9.81692, -0.759104, -0.211631, 9.8485, 82, 82
9.80942, -0.754597, -0.195037, 9.84034, 86, 86
9.81169, -0.75685, -0.214642, 9.84318, 83, 83
9.80419, -0.7561, -0.194278, 9.83522, 85, 85
9.81739, -0.751768, -0.225188, 9.84871, 83, 82
9.80692, -0.757778, -0.222916, 9.83868, 85, 85
9.8027, -0.750088, -0.205587, 9.83351, 83, 83
9.80644, -0.772629, -0.200311, 9.83887, 84, 84
9.80345, -0.768121, -0.207094, 9.83568, 83, 82
9.80943, -0.763613, -0.198806, 9.84111, 86, 86
9.79822, -0.756098, -0.213876, 9.82968, 83, 83
9.81691, -0.77263, -0.198812, 9.84927, 85, 85
9.81617, -0.758353, -0.209368, 9.84764, 82, 82
9.80421, -0.761357, -0.219159, 9.83617, 86, 85
9.8057, -0.75685, -0.207851, 9.83706, 84, 84
9.80719, -0.767369, -0.209359, 9.8394, 83, 83
9.81213, -0.764543, -0.196532, 9.84383, 83, 83
9.81017, -0.759857, -0.19353, 9.84146, 86, 85
9.80869, -0.760607, -0.207853, 9.84033, 90, 92
9.80691, -0.753271, -0.206329, 9.83796, 77, 76
9.80494, -0.774884, -0.195031, 9.83745, 83, 83
9.8102, -0.764362, -0.225196, 9.84251, 85, 84
9.80795, -0.759855, -0.214638, 9.83968, 85, 86
9.79643, -0.760785, -0.199533, 9.82795, 82, 82
9.80719, -0.762862, -0.20182, 9.83888, 83, 83
9.81392, -0.766619, -0.204088, 9.84593, 85, 85
9.80121, -0.759104, -0.209355, 9.83279, 84, 84
9.81092, -0.753095, -0.195039, 9.84171, 83, 83
9.81467, -0.772629, -0.20635, 9.8472, 84, 83
9.80794, -0.762861, -0.208606, 9.83978, 84, 84
9.80421, -0.760606, -0.219159, 9.83611, 85, 85
9.81289, -0.745758, -0.207089, 9.84337, 83, 83
9.8084, -0.773558, -0.204821, 9.84099, 83, 84
9.80838, -0.75703, -0.187481, 9.83934, 85, 84
9.81363, -0.781072, -0.201055, 9.84672, 85, 85
9.80167, -0.75252, -0.204063, 9.83263, 83, 83
9.80765, -0.786332, -0.196526, 9.84108, 83, 83
9.81168, -0.758354, -0.204087, 9.84306, 90, 91
9.82561, -0.778066, -0.216146, 9.85874, 80, 80
9.81215, -0.759282, -0.211611, 9.84375, 83, 83
9.80616, -0.761536, -0.210098, 9.83793, 83, 83
9.80886, -0.763218, -0.198775, 9.84052, 85, 85
9.80317, -0.772806, -0.212356, 9.83588, 85, 86
9.81765, -0.741825, -0.192784, 9.84752, 82, 81
9.79821, -0.7839, -0.199548, 9.83155, 83, 83
9.80465, -0.765295, -0.189739, 9.8363, 85, 85
9.8054, -0.763791, -0.195772, 9.83705, 85, 84
9.8072, -0.747834, -0.211623, 9.83794, 83, 83
9.80915, -0.782575, -0.204821, 9.84245, 85, 85
9.8069, -0.751769, -0.198036, 9.83766, 83, 83
9.80691, -0.775812, -0.204819, 9.83968, 84, 85
9.82185, -0.745759, -0.195788, 9.85207, 83, 83
9.79419, -0.768298, -0.207824, 9.82648, 83, 83
9.8084, -0.766045, -0.200298, 9.84031, 85, 85
9.82036, -0.774311, -0.201816, 9.85291, 85, 85
9.80766, -0.772806, -0.213114, 9.84037, 83, 83
9.80541, -0.766796, -0.208589, 9.83756, 86, 85
9.80168, -0.769049, -0.213109, 9.83411, 83, 83
9.81213, -0.762289, -0.19427, 9.84361, 84, 84
9.81439, -0.763039, -0.216137, 9.84639, 85, 84
9.79869, -0.75853, -0.213107, 9.83031, 81, 83
9.80914, -0.765294, -0.195021, 9.84088, 85, 84
9.8084, -0.777315, -0.201805, 9.84122, 84, 84
9.80242, -0.756277, -0.204063, 9.83366, 93, 95
9.81065, -0.767548, -0.204824, 9.84276, 75, 73
9.79718, -0.753271, -0.207074, 9.82828, 83, 83
9.8099, -0.765294, -0.203315, 9.8418, 87, 87
9.81887, -0.744256, -0.201063, 9.84909, 81, 81
9.80317, -0.748011, -0.213112, 9.83398, 85, 85
9.81213, -0.757781, -0.197286, 9.84333, 84, 84
9.8039, -0.771305, -0.194262, 9.83612, 83, 83
9.80766, -0.768298, -0.210098, 9.83995, 82, 82
9.81289, -0.768299, -0.20181, 9.84499, 86, 87
9.80841, -0.755525, -0.210854, 9.83972, 83, 82
9.81065, -0.768298, -0.211609, 9.84296, 85, 85
9.81288, -0.750267, -0.19578, 9.84347, 84, 85
9.82159, -0.755703, -0.220653, 9.85309, 83, 83
9.81439, -0.765293, -0.209351, 9.84641, 85, 85
9.80766, -0.765292, -0.21613, 9.83985, 82, 82
9.82035, -0.767549, -0.187492, 9.85209, 83, 84
9.80766, -0.776564, -0.205574, 9.8405, 85, 84
9.79793, -0.746509, -0.199536, 9.82835, 83, 83
9.81738, -0.764542, -0.2086, 9.84931, 94, 94
9.80616, -0.76905, -0.203311, 9.83837, 74, 73
9.81589, -0.752519, -0.220663, 9.84717, 85, 85
9.81289, -0.76304, -0.20181, 9.84458, 85, 84
9.80017, -0.754774, -0.200291, 9.83123, 83, 83
9.80438, -0.773736, -0.204802, 9.83699, 83, 83
9.81063, -0.764543, -0.194268, 9.8423, 86, 86
9.80691, -0.770553, -0.20859, 9.83935, 84, 83
9.80466, -0.74125, -0.207082, 9.83482, 83, 84
9.80317, -0.782574, -0.207077, 9.83653, 83, 83
9.8129, -0.757779, -0.214628, 9.84445, 85, 85
9.80766, -0.761536, -0.214623, 9.83953, 85, 85
9.80092, -0.759282, -0.203307, 9.83239, 83, 83
9.81065, -0.76905, -0.213871, 9.84307, 84, 83
9.81289, -0.772056, -0.201056, 9.84526, 85, 85
9.82186, -0.764543, -0.197295, 9.85354, 84, 84
9.81484, -0.745936, -0.201044, 9.8452, 83, 83
9.80615, -0.778067, -0.193509, 9.83887, 83, 83
9.80063, -0.76998, -0.196505, 9.8328, 85, 86
9.81486, -0.769227, -0.218383, 9.84738, 86, 89
9.8099, -0.751017, -0.21161, 9.84088, 82, 78
9.80616, -0.766044, -0.207835, 9.83823, 84, 84
9.81662, -0.760786, -0.201814, 9.84813, 83, 83
9.80391, -0.758532, -0.198033, 9.8352, 85, 84
9.81261, -0.748941, -0.213105, 9.84346, 83, 83
9.79269, -0.775061, -0.200283, 9.82536, 83, 83
9.8069, -0.760786, -0.197281, 9.83834, 84, 85
9.8099, -0.775061, -0.205576, 9.84262, 86, 85
9.79942, -0.75778, -0.198782, 9.83069, 81, 82
9.8057, -0.757602, -0.206343, 9.83708, 86, 86
9.80793, -0.751591, -0.201068, 9.83875, 83, 83
9.8099, -0.775061, -0.205576, 9.84262, 85, 84
9.81813, -0.753272, -0.209355, 9.84921, 83, 83
9.79494, -0.757028, -0.202548, 9.82624, 85, 85
9.80691, -0.762288, -0.204821, 9.83862, 83, 82
9.8039, -0.761537, -0.194262, 9.83536, 84, 85
9.80616, -0.753272, -0.204067, 9.83716, 83, 83
9.80318, -0.767546, -0.217634, 9.83559, 85, 86
9.81168, -0.751591, -0.205595, 9.84257, 83, 83
9.81365, -0.76379, -0.213874, 9.84565, 85, 84
9.82038, -0.754023, -0.215389, 9.85164, 82, 82
9.80093, -0.74726, -0.208586, 9.83158, 86, 85
9.8042, -0.770375, -0.203325, 9.83652, 85, 85
9.80766, -0.774309, -0.211606, 9.84046, 82, 83
9.81438, -0.756278, -0.201058, 9.84553, 83, 83
9.80914, -0.754775, -0.197284, 9.84011, 92, 92
9.80092, -0.759282, -0.204061, 9.83241, 76, 76
9.81036, -0.763217, -0.205562, 9.84215, 85, 85
9.80168, -0.778817, -0.210092, 9.83481, 82, 83
9.81664, -0.749514, -0.21991, 9.84767, 85, 84
9.80316, -0.749515, -0.20331, 9.83388, 85, 85
9.80691, -0.762287, -0.213868, 9.83882, 83, 83
9.8054, -0.767548, -0.197279, 9.83738, 83, 83
9.81064, -0.751769, -0.203317, 9.8415, 85, 85
9.80766, -0.777315, -0.211606, 9.84069, 85, 85
9.81064, -0.757029, -0.201055, 9.84186, 83, 83
9.79943, -0.787082, -0.206319, 9.83315, 83, 82
9.81289, -0.744255, -0.208597, 9.84328, 85, 86
9.80944, -0.759104, -0.216148, 9.84115, 85, 84
9.80288, -0.745184, -0.205557, 9.83331, 83, 83
9.80841, -0.775812, -0.210098, 9.84128, 83, 82
9.79969, -0.753847, -0.182211, 9.83033, 85, 85
9.80467, -0.770552, -0.208588, 9.83711, 84, 84
9.81213, -0.75177, -0.197287, 9.84287, 83, 83
9.79643, -0.776564, -0.198024, 9.82916, 88, 90
9.81588, -0.76905, -0.20709, 9.84814, 80, 78
9.81663, -0.754774, -0.207846, 9.8478, 85, 85
9.80738, -0.762465, -0.216115, 9.83935, 83, 83
9.81962, -0.757029, -0.203325, 9.85085, 83, 83
9.80392, -0.763039, -0.205572, 9.83571, 85, 86
9.80962, -0.760963, -0.207824, 9.84128, 85, 85
9.80812, -0.758708, -0.209331, 9.83965, 83, 83
9.80316, -0.766045, -0.199539, 9.83507, 83, 83
9.80812, -0.773736, -0.204052, 9.8407, 84, 84
9.80241, -0.753272, -0.198032, 9.83331, 84, 84
9.80692, -0.763037, -0.225931, 9.83916, 83, 83
9.81065, -0.758531, -0.207086, 9.84211, 85, 86
9.8099, -0.757028, -0.20784, 9.84126, 83, 83
9.81513, -0.760785, -0.20709, 9.84675, 84, 85
9.81663, -0.751017, -0.211616, 9.84759, 83, 83
9.80541, -0.762288, -0.205573, 9.83714, 83, 84
9.80839, -0.766046, -0.19502, 9.84019, 85, 84
9.8069, -0.760786, -0.198789, 9.83837, 85, 86
9.80419, -0.759857, -0.19654, 9.83556, 87, 86
9.80616, -0.76905, -0.211605, 9.83855, 81, 80
9.81514, -0.763039, -0.211614, 9.84703, 83, 83
9.80242, -0.760785, -0.208586, 9.83411, 85, 84
9.81064, -0.76304, -0.198038, 9.84226, 83, 83
9.80542, -0.747259, -0.217638, 9.83626, 85, 86
9.80467, -0.777315, -0.209341, 9.83766, 82, 82
9.81212, -0.754025, -0.185977, 9.84281, 96, 97
9.80662, -0.763217, -0.200281, 9.83831, 72, 70
9.81486, -0.763968, -0.214614, 9.84688, 86, 86
9.81411, -0.763968, -0.217629, 9.84621, 83, 82
9.80513, -0.760962, -0.211589, 9.83689, 85, 85
9.81785, -0.766222, -0.210847, 9.84996, 82, 81
9.80215, -0.742178, -0.21762, 9.83261, 85, 86
9.80962, -0.769978, -0.216871, 9.84219, 85, 84
9.80661, -0.759461, -0.197266, 9.83796, 83, 83
9.80914, -0.766045, -0.200299, 9.84105, 83, 83
9.81139, -0.766797, -0.201809, 9.84338, 85, 85
9.80841, -0.750265, -0.213117, 9.83937, 83, 84
9.80691, -0.768298, -0.211606, 9.83924, 84, 86
9.80914, -0.766797, -0.197283, 9.84104, 83, 81
9.80991, -0.757027, -0.218395, 9.8415, 85, 84
9.81888, -0.757028, -0.210864, 9.85027, 85, 85
9.80242, -0.766044, -0.210094, 9.83455, 83, 83
9.81036, -0.763968, -0.207824, 9.84226, 83, 83
9.79988, -0.761715, -0.191228, 9.8313, 86, 85
9.8111, -0.757958, -0.200286, 9.84238, 91, 94
9.80765, -0.753272, -0.20256, 9.83862, 76, 73
9.79418, -0.775061, -0.193498, 9.82671, 83, 83
9.81588, -0.742753, -0.206338, 9.8461, 85, 85
9.80766, -0.762288, -0.206329, 9.8394, 85, 84
9.81111, -0.76472, -0.206317, 9.84303, 83, 83
9.81559, -0.757207, -0.201044, 9.84681, 83, 83
9.81363, -0.769803, -0.193517, 9.84567, 86, 87
9.79868, -0.765293, -0.207075, 9.8307, 84, 83
9.81438, -0.745008, -0.198043, 9.84461, 82, 83
9.78895, -0.767548, -0.194248, 9.82091, 84, 83
9.81215, -0.760784, -0.216135, 9.84397, 85, 85
9.8069, -0.751018, -0.204068, 9.83774, 84, 84
9.80242, -0.764541, -0.20934, 9.83442, 84, 83
9.80616, -0.754774, -0.207836, 9.83736, 82, 82
9.80962, -0.758709, -0.20707, 9.84109, 85, 85
9.80691, -0.768298, -0.210098, 9.8392, 84, 84
9.81138, -0.742754, -0.193517, 9.84136, 83, 83
9.78642, -0.782001, -0.192721, 9.8195, 83, 83
9.81932, -0.755705, -0.194262, 9.85028, 89, 89
9.82111, -0.767549, -0.198048, 9.85305, 81, 81
9.80812, -0.757206, -0.204807, 9.83943, 83, 83
9.81139, -0.769802, -0.203316, 9.84365, 85, 85
9.8111, -0.745185, -0.197271, 9.84134, 83, 83
9.81214, -0.767548, -0.201055, 9.84416, 85, 87
9.80766, -0.753271, -0.211608, 9.83882, 82, 81
9.80316, -0.758531, -0.201048, 9.83452, 85, 85
9.80139, -0.766222, -0.20857, 9.83351, 83, 82
9.81364, -0.772807, -0.203318, 9.84612, 85, 85
9.80241, -0.754023, -0.198785, 9.83338, 82, 82
9.81065, -0.778067, -0.204069, 9.84357, 86, 87
9.80916, -0.756276, -0.216886, 9.84066, 83, 82
9.80691, -0.772056, -0.205574, 9.8394, 85, 85
9.82382, -0.744434, -0.207084, 9.85417, 84, 83
9.81438, -0.748013, -0.202567, 9.84493, 84, 84
9.8126, -0.766223, -0.20481, 9.8446, 83, 84
9.80961, -0.775239, -0.202545, 9.84228, 84, 84
9.82037, -0.754775, -0.206342, 9.85149, 83, 83
9.81512, -0.77356, -0.194272, 9.84748, 87, 89
9.8171, -0.751946, -0.216879, 9.84825, 81, 79
9.80467, -0.759282, -0.208589, 9.83623, 85, 85
9.81335, -0.763217, -0.205565, 9.84513, 82, 82
9.80767, -0.754021, -0.224425, 9.83917, 85, 86
9.80316, -0.756277, -0.197278, 9.83427, 84, 84
9.80588, -0.767725, -0.210082, 9.83813, 84, 84
9.8111, -0.757207, -0.195008, 9.84221, 82, 82
9.81261, -0.76472, -0.206318, 9.84452, 86, 87
9.81411, -0.772985, -0.209335, 9.84672, 82, 83
9.80541, -0.751769, -0.20105, 9.83624, 84, 84
9.81513, -0.778818, -0.205581, 9.84813, 83, 83
9.81515, -0.749514, -0.22217, 9.84623, 85, 86
9.81663, -0.764542, -0.210861, 9.84862, 84, 84
9.80765, -0.766045, -0.199543, 9.83954, 83, 82
9.81514, -0.76379, -0.21086, 9.84707, 83, 83
9.81064, -0.758532, -0.201809, 9.84199, 85, 86
9.80663, -0.76547, -0.212344, 9.83875, 85, 86
9.80887, -0.755703, -0.206316, 9.8401, 82, 82
9.8096, -0.778246, -0.188973, 9.84224, 83, 82
9.81786, -0.758708, -0.225173, 9.84971, 85, 85
9.80587, -0.74819, -0.20556, 9.83652, 85, 85
9.80512, -0.752698, -0.200281, 9.83601, 83, 83
9.81336, -0.761714, -0.216121, 9.84525, 83, 83
9.80511, -0.757207, -0.190479, 9.83615, 85, 86
9.80541, -0.760785, -0.203311, 9.83698, 85, 84
9.81364, -0.75252, -0.205582, 9.84459, 89, 90
9.80465, -0.767549, -0.187477, 9.83643, 77, 76
9.80541, -0.754774, -0.20482, 9.83655, 85, 86
9.81261, -0.771482, -0.206318, 9.84505, 85, 85
9.80886, -0.75345, -0.198776, 9.83976, 82, 83
9.80916, -0.759281, -0.218394, 9.84093, 84, 84
9.79643, -0.757029, -0.19501, 9.82757, 84, 84
9.81485, -0.773737, -0.20255, 9.84738, 85, 85
9.81363, -0.753272, -0.202566, 9.84459, 83, 83
9.79793, -0.766796, -0.19878, 9.8299, 83, 83
9.80839, -0.760786, -0.195775, 9.8398, 85, 85
9.81513, -0.748013, -0.200306, 9.84563, 85, 85
9.80542, -0.761536, -0.214621, 9.83729, 83, 83
9.80841, -0.749514, -0.214624, 9.83935, 85, 86
9.81784, -0.760212, -0.207078, 9.84941, 83, 82
9.81363, -0.766797, -0.202565, 9.84563, 85, 84
9.81813, -0.750266, -0.208602, 9.84896, 83, 83
9.80213, -0.766974, -0.201031, 9.83415, 83, 83
9.81784, -0.78125, -0.201798, 9.85094, 85, 85
9.80736, -0.759461, -0.195759, 9.83867, 92, 93
9.81289, -0.754023, -0.210858, 9.84408, 75, 74
9.80438, -0.765471, -0.206311, 9.83638, 86, 86
9.8114, -0.744255, -0.20935, 9.84181, 83, 82
9.82186, -0.761538, -0.199557, 9.85336, 85, 85
9.81513, -0.749515, -0.201813, 9.84577, 83, 83
9.80618, -0.755524, -0.225177, 9.83782, 84, 85
9.80362, -0.767726, -0.194247, 9.83555, 83, 83
9.81289, -0.772056, -0.204825, 9.84534, 85, 84
9.8084, -0.763039, -0.20633, 9.8402, 84, 83
9.81065, -0.778066, -0.208592, 9.84366, 85, 85
9.8144, -0.751768, -0.217646, 9.84555, 83, 83
9.80691, -0.766044, -0.20859, 9.83899, 85, 85
9.81738, -0.75252, -0.207847, 9.84837, 82, 83
9.79869, -0.751016, -0.216877, 9.82982, 85, 85
9.8099, -0.766044, -0.207839, 9.84196, 84, 84
9.80167, -0.754023, -0.200293, 9.83267, 83, 84
9.81289, -0.766045, -0.207842, 9.84494, 83, 83
9.8054, -0.754775, -0.198788, 9.83642, 85, 85
9.80691, -0.759282, -0.210099, 9.8385, 83, 88
9.80167, -0.755526, -0.199539, 9.83277, 84, 79
9.8084, -0.772807, -0.199543, 9.84082, 83, 84
9.81889, -0.743502, -0.228206, 9.84965, 85, 84
9.8069, -0.753272, -0.204067, 9.83791, 84, 84
9.79643, -0.753271, -0.201042, 9.82741, 83, 83
9.8057, -0.762861, -0.210866, 9.83759, 83, 84
9.79792, -0.759283, -0.190487, 9.82914, 93, 96
9.80644, -0.760607, -0.203328, 9.838, 76, 74
9.80869, -0.762109, -0.213131, 9.84057, 83, 83
9.79597, -0.782397, -0.197284, 9.82914, 83, 83
